-5KQ66BBWC4,0902,0.077,0.151,0.283,0.811,1,1.0000
-5KQ66BBWC4,0902,0.226,0.032,0.366,0.497,1,1.0000
-5KQ66BBWC4,0902,0.332,0.194,0.481,0.891,1,1.0000
-5KQ66BBWC4,0902,0.805,0.222,0.997,1.000,1,1.0000
-5KQ66BBWC4,0902,0.226,0.032,0.366,0.497,5,1.0000
-5KQ66BBWC4,0903,0.000,0.162,0.177,0.804,1,1.0000
-5KQ66BBWC4,0903,0.141,0.158,0.298,0.825,1,1.0000
-5KQ66BBWC4,0903,0.226,0.026,0.363,0.512,1,1.0000
-5KQ66BBWC4,0903,0.328,0.182,0.484,0.895,1,1.0000
-5KQ66BBWC4,0903,0.507,0.147,0.666,0.789,1,1.0000
-5KQ66BBWC4,0903,0.785,0.150,0.886,0.703,1,1.0000
-5KQ66BBWC4,0903,0.802,0.267,0.994,0.971,1,1.0000
-5KQ66BBWC4,0903,0.865,0.158,0.991,0.436,1,1.0000
-5KQ66BBWC4,0904,0.217,0.008,0.982,0.966,1,1.0000
-5KQ66BBWC4,0905,0.192,0.072,0.411,0.970,1,1.0000
-5KQ66BBWC4,0905,0.614,0.078,0.826,0.975,1,1.0000
-5KQ66BBWC4,0905,0.392,0.033,0.556,0.618,5,1.0000
-5KQ66BBWC4,0906,0.408,0.008,0.586,0.639,5,1.0000
-5KQ66BBWC4,0907,0.420,0.115,0.616,0.883,5,1.0000
-5KQ66BBWC4,0908,0.046,0.072,0.340,1.000,1,1.0000
-5KQ66BBWC4,0908,0.380,0.086,0.693,0.991,5,1.0000
-5KQ66BBWC4,0909,0.118,0.010,0.889,0.984,2,1.0000
-5KQ66BBWC4,0909,0.118,0.010,0.889,0.984,5,1.0000
-5KQ66BBWC4,0910,0.053,0.045,0.824,0.983,2,1.0000
-5KQ66BBWC4,0910,0.053,0.045,0.824,0.983,5,1.0000
-5KQ66BBWC4,0911,0.037,0.025,0.826,0.978,2,1.0000
-5KQ66BBWC4,0911,0.037,0.025,0.826,0.978,5,1.0000
-5KQ66BBWC4,0912,0.000,0.114,0.602,1.000,1,1.0000
-5KQ66BBWC4,0912,0.374,0.151,0.874,0.982,1,1.0000
-5KQ66BBWC4,0912,0.374,0.151,0.874,0.982,2,1.0000
-5KQ66BBWC4,0912,0.000,0.114,0.602,1.000,3,1.0000
-5KQ66BBWC4,0913,0.000,0.147,0.564,0.992,1,1.0000
-5KQ66BBWC4,0913,0.385,0.150,0.883,0.987,1,1.0000
-5KQ66BBWC4,0913,0.385,0.150,0.883,0.987,2,1.0000
-5KQ66BBWC4,0913,0.000,0.000,0.282,0.638,3,1.0000
-5KQ66BBWC4,0913,0.000,0.147,0.564,0.992,3,1.0000
-5KQ66BBWC4,0914,0.000,0.137,0.600,1.000,1,1.0000
